Timestamp;Severity;Product;Version;ErrorCode
21.09.2025 4:10:00 +03:00;Low;TaskManager;11;46
21.09.2025 1:19:00 +03:00;Critical;Mobile;17;56
21.09.2025 3:40:00 +03:00;Low;TaskManager;14;77
21.09.2025 5:51:00 +03:00;Normal;TaskManager;9;30
21.09.2025 16:12:00 +03:00;Normal;TaskManager;7;49
21.09.2025 10:13:00 +03:00;Critical;Mobile;14;44
21.09.2025 8:19:00 +03:00;Low;Mobile;2;51
21.09.2025 1:14:00 +03:00;High;TaskManager;9;76
21.09.2025 16:22:00 +03:00;Critical;Mobile;12;37
21.09.2025 21:52:00 +03:00;High;TaskManager;12;83
21.09.2025 1:21:00 +03:00;Critical;Mobile;19;58
21.09.2025 20:30:00 +03:00;Normal;CRM;12;96
21.09.2025 0:33:00 +03:00;High;Mobile;6;50
21.09.2025 4:56:00 +03:00;Normal;CRM;18;43
21.09.2025 20:49:00 +03:00;Critical;TaskManager;4;81
21.09.2025 20:57:00 +03:00;Low;TaskManager;7;9
21.09.2025 21:02:00 +03:00;Critical;Helper;9;21
21.09.2025 21:37:00 +03:00;Normal;CRM;19;26
21.09.2025 7:11:00 +03:00;Critical;Helper;6;11
21.09.2025 16:17:00 +03:00;Normal;Helper;14;6
21.09.2025 2:11:00 +03:00;Low;TaskManager;6;68
21.09.2025 19:09:00 +03:00;High;CRM;18;69
21.09.2025 10:52:00 +03:00;Critical;TaskManager;1;13
21.09.2025 2:45:00 +03:00;High;Mobile;3;70
21.09.2025 20:10:00 +03:00;High;TaskManager;5;20
21.09.2025 20:51:00 +03:00;Low;CRM;10;51
21.09.2025 20:59:00 +03:00;Normal;CRM;5;9
21.09.2025 11:13:00 +03:00;Normal;Mobile;12;49
21.09.2025 20:55:00 +03:00;Critical;Helper;5;45
21.09.2025 17:44:00 +03:00;Normal;TaskManager;1;68
21.09.2025 0:17:00 +03:00;High;Mobile;6;17
21.09.2025 3:19:00 +03:00;Normal;TaskManager;2;13
21.09.2025 10:40:00 +03:00;High;TaskManager;13;12
21.09.2025 4:26:00 +03:00;Critical;CRM;18;69
21.09.2025 0:32:00 +03:00;Normal;CRM;2;59
21.09.2025 17:49:00 +03:00;High;TaskManager;20;73
21.09.2025 20:30:00 +03:00;High;Helper;5;46
21.09.2025 13:30:00 +03:00;Low;Mobile;8;59
21.09.2025 14:31:00 +03:00;Critical;Mobile;3;38
21.09.2025 12:46:00 +03:00;Normal;CRM;20;21
21.09.2025 19:39:00 +03:00;Low;TaskManager;8;27
21.09.2025 22:53:00 +03:00;High;TaskManager;7;92
21.09.2025 22:53:00 +03:00;High;Helper;9;33
21.09.2025 0:18:00 +03:00;Low;CRM;18;61
21.09.2025 23:32:00 +03:00;High;CRM;11;68
21.09.2025 18:12:00 +03:00;Low;Helper;15;88
21.09.2025 15:57:00 +03:00;Normal;Helper;11;76
21.09.2025 13:17:00 +03:00;Normal;Helper;3;1
21.09.2025 6:31:00 +03:00;Normal;Mobile;4;92
21.09.2025 16:46:00 +03:00;High;Helper;8;84
21.09.2025 13:29:00 +03:00;Normal;Helper;9;46
21.09.2025 13:52:00 +03:00;Low;TaskManager;18;17
21.09.2025 16:38:00 +03:00;Critical;Helper;13;63
21.09.2025 17:03:00 +03:00;High;CRM;10;45
21.09.2025 2:47:00 +03:00;Low;CRM;13;50
21.09.2025 18:42:00 +03:00;High;TaskManager;13;85
21.09.2025 2:25:00 +03:00;Low;Mobile;4;38
21.09.2025 23:27:00 +03:00;High;CRM;6;14
21.09.2025 11:29:00 +03:00;Low;CRM;2;54
21.09.2025 13:00:00 +03:00;Normal;CRM;7;59
21.09.2025 23:48:00 +03:00;Critical;CRM;9;5
21.09.2025 12:45:00 +03:00;High;TaskManager;17;25
21.09.2025 15:43:00 +03:00;Critical;TaskManager;16;96
21.09.2025 3:14:00 +03:00;High;TaskManager;4;32
21.09.2025 16:26:00 +03:00;Critical;CRM;4;22
21.09.2025 5:49:00 +03:00;Critical;Mobile;2;36
21.09.2025 0:31:00 +03:00;Critical;CRM;7;12
21.09.2025 10:23:00 +03:00;Normal;CRM;17;65
21.09.2025 13:12:00 +03:00;High;Mobile;7;21
21.09.2025 9:29:00 +03:00;Normal;Mobile;1;33
21.09.2025 1:56:00 +03:00;Normal;Mobile;5;13
21.09.2025 12:39:00 +03:00;Normal;TaskManager;1;78
21.09.2025 12:03:00 +03:00;Critical;CRM;9;13
21.09.2025 8:49:00 +03:00;Critical;Helper;10;89
21.09.2025 2:56:00 +03:00;High;Helper;17;84
21.09.2025 1:57:00 +03:00;Low;CRM;19;47
21.09.2025 21:09:00 +03:00;Normal;TaskManager;11;96
21.09.2025 14:20:00 +03:00;High;Helper;16;26
21.09.2025 14:31:00 +03:00;Critical;TaskManager;9;76
21.09.2025 9:24:00 +03:00;Critical;Mobile;7;16
21.09.2025 1:40:00 +03:00;Critical;TaskManager;15;83
21.09.2025 14:24:00 +03:00;Critical;CRM;8;84
21.09.2025 15:47:00 +03:00;Normal;Helper;12;35
21.09.2025 21:32:00 +03:00;Low;Helper;16;49
21.09.2025 0:10:00 +03:00;Normal;Helper;9;1
21.09.2025 9:03:00 +03:00;Critical;Helper;3;52
21.09.2025 10:17:00 +03:00;Normal;Mobile;15;48
21.09.2025 2:45:00 +03:00;Low;CRM;7;63
21.09.2025 0:04:00 +03:00;Critical;Helper;7;41
21.09.2025 22:46:00 +03:00;Normal;TaskManager;1;6
21.09.2025 7:33:00 +03:00;Critical;CRM;12;3
21.09.2025 3:07:00 +03:00;Low;TaskManager;6;23
21.09.2025 4:51:00 +03:00;High;Mobile;11;62
21.09.2025 0:11:00 +03:00;Normal;CRM;19;13
21.09.2025 4:28:00 +03:00;Low;TaskManager;9;23
21.09.2025 8:15:00 +03:00;Low;Helper;16;26
21.09.2025 0:23:00 +03:00;High;CRM;1;76
21.09.2025 22:07:00 +03:00;High;TaskManager;10;92
21.09.2025 19:17:00 +03:00;High;Mobile;9;47
21.09.2025 10:54:00 +03:00;High;Helper;14;19
21.09.2025 13:04:00 +03:00;Low;Helper;3;80
21.09.2025 22:20:00 +03:00;Normal;Helper;11;60
21.09.2025 1:44:00 +03:00;Critical;TaskManager;6;43
21.09.2025 21:22:00 +03:00;Critical;CRM;11;32
21.09.2025 4:16:00 +03:00;High;Helper;19;11
21.09.2025 5:22:00 +03:00;Critical;Mobile;18;58
21.09.2025 14:26:00 +03:00;High;TaskManager;16;21
21.09.2025 17:59:00 +03:00;Low;Helper;19;65
21.09.2025 2:55:00 +03:00;Low;Helper;2;4
21.09.2025 22:06:00 +03:00;Normal;Helper;12;11
21.09.2025 19:42:00 +03:00;Critical;Mobile;8;24
21.09.2025 4:05:00 +03:00;Low;TaskManager;17;52
21.09.2025 14:19:00 +03:00;Critical;CRM;4;12
21.09.2025 13:51:00 +03:00;Low;Mobile;5;98
21.09.2025 23:23:00 +03:00;High;TaskManager;3;76
21.09.2025 11:11:00 +03:00;Low;Mobile;16;20
21.09.2025 14:33:00 +03:00;Normal;CRM;12;26
21.09.2025 15:33:00 +03:00;High;TaskManager;1;8
21.09.2025 15:02:00 +03:00;High;Helper;7;45
21.09.2025 5:27:00 +03:00;High;TaskManager;11;60
21.09.2025 23:52:00 +03:00;Critical;Helper;8;95
21.09.2025 4:50:00 +03:00;High;TaskManager;4;15
21.09.2025 23:28:00 +03:00;High;Mobile;7;83
21.09.2025 13:17:00 +03:00;Low;CRM;19;97
21.09.2025 11:54:00 +03:00;High;CRM;11;69
21.09.2025 10:15:00 +03:00;Low;Helper;19;75
21.09.2025 20:22:00 +03:00;High;CRM;9;47
21.09.2025 23:15:00 +03:00;Critical;Helper;3;50
21.09.2025 22:45:00 +03:00;Low;CRM;3;48
21.09.2025 22:30:00 +03:00;Normal;Mobile;20;3
21.09.2025 21:05:00 +03:00;High;TaskManager;8;37
21.09.2025 19:47:00 +03:00;Low;Mobile;18;45
21.09.2025 20:02:00 +03:00;Low;CRM;17;100
21.09.2025 4:58:00 +03:00;Critical;CRM;18;88
21.09.2025 2:03:00 +03:00;Normal;Mobile;3;6
21.09.2025 22:30:00 +03:00;High;Helper;13;43
21.09.2025 15:11:00 +03:00;Critical;TaskManager;10;91
21.09.2025 22:38:00 +03:00;Critical;TaskManager;10;79
21.09.2025 9:43:00 +03:00;High;Mobile;11;26
21.09.2025 21:09:00 +03:00;Low;Mobile;7;80
21.09.2025 16:44:00 +03:00;Normal;CRM;17;42
21.09.2025 17:58:00 +03:00;Normal;Mobile;12;66
21.09.2025 5:57:00 +03:00;Low;CRM;9;36
21.09.2025 16:02:00 +03:00;Normal;CRM;8;19
21.09.2025 1:08:00 +03:00;High;Mobile;16;79
21.09.2025 15:25:00 +03:00;High;TaskManager;2;4
21.09.2025 4:27:00 +03:00;Normal;CRM;13;50
21.09.2025 1:40:00 +03:00;Critical;CRM;18;77
21.09.2025 11:54:00 +03:00;Low;Helper;3;16
21.09.2025 12:12:00 +03:00;Critical;TaskManager;10;23
21.09.2025 9:49:00 +03:00;Low;CRM;11;75
21.09.2025 16:44:00 +03:00;Critical;Mobile;16;45
21.09.2025 15:57:00 +03:00;Normal;Mobile;5;13
21.09.2025 4:12:00 +03:00;High;CRM;7;84
21.09.2025 6:17:00 +03:00;High;Mobile;12;12
21.09.2025 11:05:00 +03:00;Normal;Helper;1;11
21.09.2025 1:07:00 +03:00;High;Helper;20;14
21.09.2025 10:10:00 +03:00;Low;CRM;10;60
21.09.2025 2:43:00 +03:00;Low;TaskManager;8;32
21.09.2025 15:01:00 +03:00;High;TaskManager;19;46
21.09.2025 1:39:00 +03:00;High;CRM;18;84
21.09.2025 6:57:00 +03:00;Critical;TaskManager;20;41
21.09.2025 11:46:00 +03:00;High;CRM;10;76
21.09.2025 9:19:00 +03:00;Critical;CRM;17;71
21.09.2025 14:45:00 +03:00;Critical;CRM;19;62
21.09.2025 3:17:00 +03:00;Normal;Helper;18;29
21.09.2025 20:42:00 +03:00;Low;CRM;5;75
21.09.2025 9:57:00 +03:00;Normal;TaskManager;12;48
21.09.2025 13:58:00 +03:00;Critical;Mobile;15;42
21.09.2025 11:59:00 +03:00;High;Mobile;10;70
21.09.2025 10:00:00 +03:00;Normal;CRM;12;92
21.09.2025 18:45:00 +03:00;Normal;CRM;2;98
21.09.2025 22:50:00 +03:00;Critical;CRM;13;37
21.09.2025 16:40:00 +03:00;Low;CRM;14;42
21.09.2025 2:23:00 +03:00;Normal;Mobile;8;48
21.09.2025 10:00:00 +03:00;Critical;TaskManager;10;3
21.09.2025 0:04:00 +03:00;Critical;Mobile;16;40
21.09.2025 23:33:00 +03:00;Normal;CRM;14;83
21.09.2025 21:32:00 +03:00;Low;Mobile;7;66
21.09.2025 7:18:00 +03:00;Normal;Mobile;1;73
21.09.2025 17:37:00 +03:00;High;Mobile;14;13
21.09.2025 0:04:00 +03:00;High;Mobile;18;48
21.09.2025 5:06:00 +03:00;Normal;TaskManager;18;79
21.09.2025 20:07:00 +03:00;Low;Mobile;6;32
21.09.2025 5:52:00 +03:00;Low;TaskManager;6;22
21.09.2025 0:04:00 +03:00;Critical;TaskManager;17;10
21.09.2025 5:19:00 +03:00;Critical;Helper;8;9
21.09.2025 15:06:00 +03:00;Low;Mobile;6;69
21.09.2025 5:55:00 +03:00;Normal;TaskManager;5;93
21.09.2025 9:15:00 +03:00;Critical;Helper;14;27
21.09.2025 7:59:00 +03:00;Critical;TaskManager;16;17
21.09.2025 19:22:00 +03:00;Normal;CRM;9;41
21.09.2025 17:09:00 +03:00;High;TaskManager;4;94
21.09.2025 6:20:00 +03:00;Low;Mobile;15;24
21.09.2025 14:50:00 +03:00;High;CRM;10;56
21.09.2025 11:17:00 +03:00;High;Helper;6;3
21.09.2025 20:10:00 +03:00;High;CRM;7;8
21.09.2025 22:57:00 +03:00;High;TaskManager;16;4
21.09.2025 23:14:00 +03:00;Normal;TaskManager;4;11
21.09.2025 6:43:00 +03:00;Low;Mobile;15;42
21.09.2025 12:20:00 +03:00;Low;CRM;17;91
21.09.2025 11:22:00 +03:00;High;TaskManager;4;71
21.09.2025 18:08:00 +03:00;Normal;Mobile;9;69
21.09.2025 15:26:00 +03:00;Critical;CRM;17;8
21.09.2025 18:45:00 +03:00;Low;Mobile;20;39
21.09.2025 23:06:00 +03:00;High;Helper;14;3
21.09.2025 3:14:00 +03:00;Normal;CRM;15;7
21.09.2025 4:56:00 +03:00;High;CRM;14;9
21.09.2025 9:21:00 +03:00;Low;Helper;11;74
21.09.2025 14:34:00 +03:00;Low;TaskManager;4;61
21.09.2025 1:24:00 +03:00;High;CRM;8;65
21.09.2025 18:10:00 +03:00;Normal;CRM;10;31
21.09.2025 10:03:00 +03:00;Normal;CRM;19;10
21.09.2025 12:02:00 +03:00;Critical;Helper;2;61
21.09.2025 15:47:00 +03:00;High;CRM;7;31
21.09.2025 0:46:00 +03:00;Low;Helper;12;49
21.09.2025 7:29:00 +03:00;High;TaskManager;5;93
21.09.2025 0:31:00 +03:00;Low;Helper;4;59
21.09.2025 7:29:00 +03:00;Low;Mobile;4;63
21.09.2025 8:49:00 +03:00;High;Mobile;20;74
21.09.2025 5:49:00 +03:00;High;CRM;6;72
21.09.2025 2:09:00 +03:00;High;CRM;10;17
21.09.2025 9:27:00 +03:00;High;Mobile;12;93
21.09.2025 6:29:00 +03:00;Critical;CRM;19;65
21.09.2025 14:49:00 +03:00;Normal;TaskManager;15;37
21.09.2025 16:36:00 +03:00;Critical;CRM;11;98
21.09.2025 15:14:00 +03:00;Low;Mobile;1;9
21.09.2025 14:23:00 +03:00;Normal;Mobile;8;2
21.09.2025 6:39:00 +03:00;High;Mobile;20;40
21.09.2025 18:18:00 +03:00;Normal;Mobile;17;92
21.09.2025 0:58:00 +03:00;Critical;CRM;9;15
21.09.2025 20:37:00 +03:00;Normal;CRM;19;48
21.09.2025 5:52:00 +03:00;Critical;CRM;16;47
21.09.2025 19:24:00 +03:00;Critical;TaskManager;13;19
21.09.2025 1:04:00 +03:00;High;TaskManager;13;7
21.09.2025 11:53:00 +03:00;Normal;Helper;15;47
21.09.2025 11:16:00 +03:00;Low;Helper;14;77
21.09.2025 21:40:00 +03:00;Normal;Helper;16;13
21.09.2025 11:22:00 +03:00;High;Helper;17;7
21.09.2025 0:33:00 +03:00;High;Mobile;16;85
21.09.2025 8:34:00 +03:00;Normal;Helper;3;48
21.09.2025 15:27:00 +03:00;High;Mobile;2;18
21.09.2025 2:37:00 +03:00;Normal;CRM;20;24
21.09.2025 23:04:00 +03:00;High;CRM;13;68
21.09.2025 4:28:00 +03:00;High;CRM;19;3
21.09.2025 18:13:00 +03:00;Normal;CRM;19;41
21.09.2025 21:00:00 +03:00;Normal;CRM;15;19
21.09.2025 14:23:00 +03:00;Low;TaskManager;15;42
21.09.2025 10:48:00 +03:00;High;TaskManager;14;4
21.09.2025 21:40:00 +03:00;High;Helper;19;44
21.09.2025 15:57:00 +03:00;Low;Mobile;4;82
21.09.2025 10:09:00 +03:00;High;CRM;13;60
21.09.2025 12:58:00 +03:00;High;TaskManager;18;45
21.09.2025 6:53:00 +03:00;Low;Helper;11;30
21.09.2025 19:18:00 +03:00;Critical;Helper;10;29
21.09.2025 6:45:00 +03:00;Low;CRM;11;53
21.09.2025 11:29:00 +03:00;Critical;Mobile;19;81
21.09.2025 13:22:00 +03:00;Normal;Mobile;19;14
21.09.2025 22:02:00 +03:00;High;Helper;16;67
21.09.2025 15:08:00 +03:00;Critical;Mobile;20;65
21.09.2025 5:34:00 +03:00;High;Helper;18;28
21.09.2025 6:00:00 +03:00;High;CRM;14;24
21.09.2025 22:28:00 +03:00;High;Mobile;19;78
21.09.2025 21:01:00 +03:00;Low;CRM;15;39
21.09.2025 15:03:00 +03:00;Low;Mobile;11;61
21.09.2025 10:51:00 +03:00;Normal;TaskManager;18;34
21.09.2025 22:50:00 +03:00;Low;Helper;12;54
21.09.2025 15:33:00 +03:00;Normal;Mobile;2;70
21.09.2025 13:16:00 +03:00;Critical;TaskManager;7;100
21.09.2025 16:14:00 +03:00;Normal;Helper;10;14
21.09.2025 6:15:00 +03:00;High;TaskManager;15;75
21.09.2025 16:32:00 +03:00;High;Mobile;15;40
21.09.2025 23:10:00 +03:00;Normal;CRM;2;92
21.09.2025 20:43:00 +03:00;High;CRM;4;22
21.09.2025 17:17:00 +03:00;High;TaskManager;18;74
21.09.2025 6:22:00 +03:00;Low;Mobile;1;75
21.09.2025 21:21:00 +03:00;Critical;Mobile;18;44
21.09.2025 13:21:00 +03:00;Normal;CRM;20;35
21.09.2025 9:48:00 +03:00;High;Helper;2;96
21.09.2025 1:07:00 +03:00;High;CRM;8;76
21.09.2025 7:02:00 +03:00;High;CRM;20;54
21.09.2025 0:35:00 +03:00;Low;CRM;17;37
21.09.2025 3:49:00 +03:00;High;CRM;17;38
21.09.2025 2:35:00 +03:00;Low;Helper;7;42
21.09.2025 3:21:00 +03:00;Normal;CRM;3;89
21.09.2025 14:07:00 +03:00;High;Helper;11;86
21.09.2025 3:27:00 +03:00;Critical;Mobile;13;54
21.09.2025 14:05:00 +03:00;Critical;TaskManager;1;36
21.09.2025 17:10:00 +03:00;Low;Helper;2;10
21.09.2025 22:07:00 +03:00;Low;Helper;12;18
21.09.2025 22:50:00 +03:00;Normal;CRM;6;72
21.09.2025 21:02:00 +03:00;Critical;CRM;7;9
21.09.2025 4:15:00 +03:00;High;CRM;8;5
21.09.2025 12:26:00 +03:00;Normal;CRM;11;90
21.09.2025 4:00:00 +03:00;Normal;Mobile;17;34
21.09.2025 16:11:00 +03:00;Normal;CRM;11;99
21.09.2025 15:35:00 +03:00;Normal;CRM;16;44
21.09.2025 7:01:00 +03:00;High;CRM;2;31
21.09.2025 10:39:00 +03:00;Critical;TaskManager;3;99
21.09.2025 11:35:00 +03:00;Low;TaskManager;4;76
21.09.2025 5:34:00 +03:00;Low;TaskManager;17;39
21.09.2025 9:51:00 +03:00;Critical;Helper;4;30
21.09.2025 3:30:00 +03:00;Low;TaskManager;2;40
21.09.2025 19:11:00 +03:00;Normal;CRM;2;63
21.09.2025 4:53:00 +03:00;High;Mobile;6;13
21.09.2025 2:32:00 +03:00;Normal;CRM;16;28
21.09.2025 2:33:00 +03:00;Normal;CRM;1;51
21.09.2025 4:42:00 +03:00;Normal;Mobile;12;80
21.09.2025 5:57:00 +03:00;High;TaskManager;16;99
21.09.2025 19:19:00 +03:00;High;TaskManager;8;95
21.09.2025 7:58:00 +03:00;Normal;TaskManager;1;24
21.09.2025 21:53:00 +03:00;Normal;TaskManager;13;100
21.09.2025 1:42:00 +03:00;Low;Mobile;17;37
21.09.2025 14:52:00 +03:00;High;Helper;14;85
21.09.2025 0:47:00 +03:00;Normal;CRM;11;35
21.09.2025 9:19:00 +03:00;Low;Mobile;8;50
21.09.2025 1:50:00 +03:00;Normal;Helper;10;13
21.09.2025 8:24:00 +03:00;Low;Helper;12;70
21.09.2025 2:27:00 +03:00;High;CRM;3;42
21.09.2025 9:56:00 +03:00;Low;Helper;11;67
21.09.2025 23:14:00 +03:00;Normal;Mobile;19;30
21.09.2025 12:10:00 +03:00;Normal;TaskManager;5;24
21.09.2025 1:11:00 +03:00;Normal;TaskManager;20;86
21.09.2025 8:57:00 +03:00;Normal;TaskManager;6;85
21.09.2025 21:31:00 +03:00;High;TaskManager;4;96
21.09.2025 3:56:00 +03:00;Critical;CRM;5;13
21.09.2025 8:23:00 +03:00;Low;CRM;3;72
21.09.2025 9:25:00 +03:00;High;Mobile;7;88
21.09.2025 7:47:00 +03:00;Critical;TaskManager;20;8
21.09.2025 3:08:00 +03:00;High;CRM;19;92
21.09.2025 15:09:00 +03:00;Low;TaskManager;17;85
21.09.2025 9:56:00 +03:00;High;CRM;1;9
21.09.2025 21:34:00 +03:00;Normal;TaskManager;7;21
21.09.2025 17:39:00 +03:00;Critical;TaskManager;14;47
21.09.2025 3:48:00 +03:00;Low;CRM;7;94
21.09.2025 1:40:00 +03:00;High;Helper;19;58
21.09.2025 10:43:00 +03:00;Low;Mobile;15;45
21.09.2025 9:08:00 +03:00;Critical;Mobile;19;34
21.09.2025 5:43:00 +03:00;Normal;Mobile;19;89
21.09.2025 21:07:00 +03:00;High;CRM;17;47
21.09.2025 20:51:00 +03:00;Critical;Mobile;3;11
21.09.2025 1:49:00 +03:00;High;Mobile;2;49
21.09.2025 9:10:00 +03:00;Critical;Helper;6;99
21.09.2025 12:32:00 +03:00;Low;Mobile;10;82
21.09.2025 9:09:00 +03:00;Critical;Helper;8;58
21.09.2025 2:54:00 +03:00;Low;TaskManager;15;60
21.09.2025 18:14:00 +03:00;Normal;TaskManager;7;49
21.09.2025 15:28:00 +03:00;High;TaskManager;6;90
21.09.2025 13:47:00 +03:00;Low;TaskManager;19;55
21.09.2025 17:35:00 +03:00;High;Helper;17;16
21.09.2025 9:53:00 +03:00;Critical;TaskManager;4;97
21.09.2025 8:36:00 +03:00;Normal;Mobile;12;52
21.09.2025 12:02:00 +03:00;Normal;Mobile;20;6
21.09.2025 13:49:00 +03:00;High;TaskManager;5;14
21.09.2025 1:16:00 +03:00;High;Helper;3;97
21.09.2025 17:21:00 +03:00;Low;Mobile;11;63
21.09.2025 17:54:00 +03:00;High;Mobile;13;85
21.09.2025 6:56:00 +03:00;Normal;Mobile;19;58
21.09.2025 20:42:00 +03:00;Critical;TaskManager;13;88
21.09.2025 17:17:00 +03:00;High;Mobile;14;68
21.09.2025 12:26:00 +03:00;High;Helper;6;99
21.09.2025 4:26:00 +03:00;Normal;Helper;20;89
21.09.2025 0:07:00 +03:00;Critical;Helper;8;33
21.09.2025 2:09:00 +03:00;Critical;CRM;11;75
21.09.2025 19:33:00 +03:00;Normal;TaskManager;12;65
21.09.2025 18:15:00 +03:00;Critical;CRM;7;48
21.09.2025 16:11:00 +03:00;Critical;Helper;15;74
21.09.2025 10:01:00 +03:00;Normal;TaskManager;9;83
21.09.2025 12:01:00 +03:00;Low;TaskManager;9;24
21.09.2025 6:20:00 +03:00;High;CRM;5;5
21.09.2025 4:26:00 +03:00;Normal;TaskManager;12;14
21.09.2025 7:15:00 +03:00;High;CRM;6;98
21.09.2025 1:04:00 +03:00;High;Mobile;1;73
21.09.2025 16:13:00 +03:00;Normal;Mobile;5;5
21.09.2025 13:43:00 +03:00;Low;Mobile;13;49
21.09.2025 15:48:00 +03:00;Normal;Mobile;16;18
21.09.2025 20:50:00 +03:00;High;TaskManager;8;42
21.09.2025 0:28:00 +03:00;High;Mobile;20;73
21.09.2025 18:48:00 +03:00;Low;Mobile;3;9
21.09.2025 1:46:00 +03:00;Normal;Mobile;15;75
21.09.2025 0:02:00 +03:00;Critical;TaskManager;15;80
21.09.2025 5:21:00 +03:00;Low;CRM;18;17
21.09.2025 4:59:00 +03:00;Normal;TaskManager;11;83
21.09.2025 9:58:00 +03:00;High;TaskManager;9;23
21.09.2025 7:34:00 +03:00;Low;Mobile;16;60
21.09.2025 5:34:00 +03:00;Low;Helper;14;57
21.09.2025 8:47:00 +03:00;Low;Mobile;6;58
21.09.2025 7:42:00 +03:00;Normal;Mobile;11;41
21.09.2025 20:21:00 +03:00;Normal;TaskManager;10;1
21.09.2025 22:37:00 +03:00;Normal;Helper;16;72
21.09.2025 5:10:00 +03:00;Critical;TaskManager;5;32
21.09.2025 21:22:00 +03:00;Normal;TaskManager;7;63
21.09.2025 19:32:00 +03:00;Critical;Helper;16;71
21.09.2025 7:31:00 +03:00;High;TaskManager;1;75
21.09.2025 3:24:00 +03:00;High;CRM;7;55
21.09.2025 14:26:00 +03:00;High;Mobile;11;24
21.09.2025 19:41:00 +03:00;High;Helper;11;11
21.09.2025 3:24:00 +03:00;High;Helper;14;72
21.09.2025 11:23:00 +03:00;Normal;CRM;7;32
21.09.2025 11:39:00 +03:00;High;CRM;18;68
21.09.2025 22:41:00 +03:00;Normal;TaskManager;16;53
21.09.2025 7:04:00 +03:00;Critical;TaskManager;6;21
21.09.2025 15:15:00 +03:00;Normal;CRM;3;3
21.09.2025 6:31:00 +03:00;Normal;TaskManager;12;88
21.09.2025 6:44:00 +03:00;Low;Mobile;5;91
21.09.2025 11:22:00 +03:00;Low;Helper;10;48
21.09.2025 15:30:00 +03:00;Normal;Helper;19;11
21.09.2025 4:07:00 +03:00;Critical;CRM;13;12
21.09.2025 15:41:00 +03:00;High;Helper;11;11
21.09.2025 19:43:00 +03:00;Critical;TaskManager;17;42
21.09.2025 13:27:00 +03:00;High;Helper;20;92
21.09.2025 23:12:00 +03:00;Low;Mobile;20;8
21.09.2025 1:15:00 +03:00;Low;Helper;18;6
21.09.2025 6:42:00 +03:00;Critical;TaskManager;6;42
21.09.2025 9:21:00 +03:00;Low;CRM;10;35
21.09.2025 16:33:00 +03:00;Critical;CRM;15;20
21.09.2025 15:02:00 +03:00;Normal;CRM;20;40
21.09.2025 5:13:00 +03:00;Normal;CRM;4;18
21.09.2025 1:32:00 +03:00;Critical;Mobile;19;38
21.09.2025 4:25:00 +03:00;Normal;Mobile;11;86
21.09.2025 16:07:00 +03:00;Normal;TaskManager;3;57
21.09.2025 0:29:00 +03:00;Critical;TaskManager;4;58
21.09.2025 4:34:00 +03:00;Low;Mobile;4;62
21.09.2025 1:53:00 +03:00;Low;CRM;19;91
21.09.2025 14:14:00 +03:00;Low;Helper;4;52
21.09.2025 5:19:00 +03:00;Normal;TaskManager;16;100
21.09.2025 1:30:00 +03:00;Normal;TaskManager;8;76
21.09.2025 21:31:00 +03:00;High;TaskManager;10;35
21.09.2025 14:47:00 +03:00;Low;Helper;5;82
21.09.2025 16:47:00 +03:00;Low;Mobile;14;74
21.09.2025 0:13:00 +03:00;High;Helper;15;100
21.09.2025 5:30:00 +03:00;Normal;Helper;3;52
21.09.2025 16:08:00 +03:00;Critical;CRM;16;66
21.09.2025 12:35:00 +03:00;Normal;Helper;5;57
21.09.2025 1:56:00 +03:00;Critical;TaskManager;17;21
21.09.2025 18:29:00 +03:00;Critical;Mobile;15;18
21.09.2025 18:59:00 +03:00;Normal;CRM;2;90
21.09.2025 15:31:00 +03:00;Normal;CRM;11;15
21.09.2025 9:07:00 +03:00;Critical;Helper;14;84
21.09.2025 18:01:00 +03:00;Low;Mobile;11;66
21.09.2025 23:37:00 +03:00;Normal;CRM;20;75
21.09.2025 12:59:00 +03:00;Normal;TaskManager;5;45
21.09.2025 19:56:00 +03:00;Normal;CRM;5;82
21.09.2025 13:08:00 +03:00;High;CRM;3;10
21.09.2025 21:44:00 +03:00;High;Mobile;11;2
21.09.2025 9:40:00 +03:00;Low;TaskManager;6;12
21.09.2025 19:52:00 +03:00;High;Mobile;13;39
21.09.2025 14:11:00 +03:00;High;CRM;9;58
21.09.2025 14:46:00 +03:00;High;Helper;10;94
21.09.2025 15:29:00 +03:00;High;Mobile;10;88
21.09.2025 1:47:00 +03:00;High;CRM;11;96
21.09.2025 12:19:00 +03:00;High;TaskManager;17;16
21.09.2025 0:50:00 +03:00;Low;Helper;1;45
21.09.2025 23:50:00 +03:00;Critical;TaskManager;20;24
21.09.2025 14:58:00 +03:00;High;TaskManager;6;55
21.09.2025 19:13:00 +03:00;High;CRM;1;16
21.09.2025 13:06:00 +03:00;High;Helper;10;60
21.09.2025 10:40:00 +03:00;Normal;CRM;2;49
21.09.2025 14:21:00 +03:00;Critical;Helper;11;4
21.09.2025 21:11:00 +03:00;Normal;CRM;19;62
21.09.2025 0:57:00 +03:00;High;Mobile;20;13
21.09.2025 10:18:00 +03:00;Normal;Mobile;13;82
21.09.2025 0:00:00 +03:00;Normal;Mobile;4;18
21.09.2025 23:34:00 +03:00;Low;Mobile;2;27
21.09.2025 18:16:00 +03:00;Critical;Mobile;10;51
21.09.2025 2:11:00 +03:00;Normal;CRM;10;16
